series,origin,date,h,model,actual,forecast,abs_err,ape,sq_err
revenue,2018-08-13,2018-08-13,1,naive,38561.21,31524.21,7037.0,18.248908683104084,49519369.0
revenue,2018-08-13,2018-08-13,1,seasonal_naive,38561.21,53811.14,15249.93,39.54733266928087,232560365.0049
revenue,2018-08-13,2018-08-13,1,linear_regression,38561.21,36205.12796930927,2356.0820306907262,6.109979512288972,5551122.535343736
revenue,2018-08-13,2018-08-13,1,sarima,38561.21,40590.35671260166,2029.1467126016578,5.262144814962128,4117436.3812621147
revenue,2018-08-13,2018-08-13,1,ensemble,38561.21,38397.74234095546,163.46765904453787,0.4239173486634311,26721.67555350128
revenue,2018-08-13,2018-08-19,7,naive,25487.39,31524.21,6036.82,23.685516641758927,36443195.7124
revenue,2018-08-13,2018-08-19,7,seasonal_naive,25487.39,31524.21,6036.82,23.685516641758927,36443195.7124
revenue,2018-08-13,2018-08-19,7,linear_regression,25487.39,24624.243052571554,863.1469474284459,3.386564679351028,745022.6528550442
revenue,2018-08-13,2018-08-19,7,sarima,25487.39,33494.32548796108,8006.935487961084,31.415282176641405,64111015.9083706
revenue,2018-08-13,2018-08-19,7,ensemble,25487.39,29059.28427026632,3571.894270266319,14.014358748645188,12758428.677961359
revenue,2018-08-14,2018-08-14,1,naive,44030.95,38561.21,5469.739999999998,12.4224891809057,29918055.667599976
revenue,2018-08-14,2018-08-14,1,seasonal_naive,44030.95,48298.68,4267.730000000003,9.692568522823159,18213519.35290003
revenue,2018-08-14,2018-08-14,1,linear_regression,44030.95,34866.02881841433,9164.921181585669,20.814725054957183,83995780.26467766
revenue,2018-08-14,2018-08-14,1,sarima,44030.95,39126.56975455496,4904.380245445034,11.13848382886364,24052945.591911495
revenue,2018-08-14,2018-08-14,1,ensemble,44030.95,36996.299286484646,7034.6507135153515,15.97660444191041,49486310.66116204
revenue,2018-08-14,2018-08-20,7,naive,34479.5,38561.21,4081.709999999999,11.83807769834249,16660356.524099993
revenue,2018-08-14,2018-08-20,7,seasonal_naive,34479.5,38561.21,4081.709999999999,11.83807769834249,16660356.524099993
revenue,2018-08-14,2018-08-20,7,linear_regression,34479.5,36464.29466780335,1984.7946678033477,5.756448521014944,3939409.873340601
revenue,2018-08-14,2018-08-20,7,sarima,34479.5,40522.5232240488,6043.023224048797,17.526423596771405,36518129.68639311
revenue,2018-08-14,2018-08-20,7,ensemble,34479.5,38493.40894592607,4013.908945926072,11.641436058893175,16111465.026185352
revenue,2018-08-15,2018-08-15,1,naive,45405.14,44030.95,1374.1900000000023,3.026507571609739,1888398.1561000063
revenue,2018-08-15,2018-08-15,1,seasonal_naive,45405.14,42831.07,2574.0699999999997,5.669115875427319,6625836.3648999985
revenue,2018-08-15,2018-08-15,1,linear_regression,45405.14,34559.239810741485,10845.900189258515,23.886943613120707,117633550.91535789
revenue,2018-08-15,2018-08-15,1,sarima,45405.14,41111.965466085996,4293.174533914003,9.45526108699148,18431347.57864772
revenue,2018-08-15,2018-08-15,1,ensemble,45405.14,37835.60263841374,7569.537361586263,16.671102350056103,57297895.86845032
revenue,2018-08-15,2018-08-21,7,naive,26323.06,44030.95,17707.889999999996,67.27139625864164,313569368.2520999
revenue,2018-08-15,2018-08-21,7,seasonal_naive,26323.06,44030.95,17707.889999999996,67.27139625864164,313569368.2520999
revenue,2018-08-15,2018-08-21,7,linear_regression,26323.06,35664.45931003105,9341.39931003105,35.48751288805728,87261741.06944859
revenue,2018-08-15,2018-08-21,7,sarima,26323.06,41373.619586105655,15050.559586105654,57.17632975081793,226519343.85491678
revenue,2018-08-15,2018-08-21,7,ensemble,26323.06,38519.03944806835,12195.979448068352,46.3319213194376,148741914.69770563
revenue,2018-08-16,2018-08-16,1,naive,35166.77,45405.14,10238.370000000003,29.113762793682795,104824220.25690006
revenue,2018-08-16,2018-08-16,1,seasonal_naive,35166.77,40040.28,4873.510000000002,13.858281553864636,23751099.72010002
revenue,2018-08-16,2018-08-16,1,linear_regression,35166.77,33626.1674424553,1540.6025575446984,4.380847480575266,2373456.2403132655
revenue,2018-08-16,2018-08-16,1,sarima,35166.77,41095.940924125796,5929.1709241257995,16.86015213829931,35155067.84749879
revenue,2018-08-16,2018-08-16,1,ensemble,35166.77,37361.054183290544,2194.284183290547,6.239652328862011,4814883.077039063
revenue,2018-08-16,2018-08-22,7,naive,20297.13,45405.14,25108.01,123.70226726635735,630412166.1600999
revenue,2018-08-16,2018-08-22,7,seasonal_naive,20297.13,45405.14,25108.01,123.70226726635735,630412166.1600999
revenue,2018-08-16,2018-08-22,7,linear_regression,20297.13,35467.19357487931,15170.06357487931,74.73994389787772,230130828.86588004
revenue,2018-08-16,2018-08-22,7,sarima,20297.13,42019.79191381872,21722.66191381872,107.02331765042014,471874040.6220704
revenue,2018-08-16,2018-08-22,7,ensemble,20297.13,38743.492744349016,18446.362744349015,90.88163077414893,340268298.49610734
revenue,2018-08-17,2018-08-17,1,naive,31683.18,35166.77,3483.5899999999965,10.995076883065389,12135399.288099976
revenue,2018-08-17,2018-08-17,1,seasonal_naive,31683.18,33305.73,1622.550000000003,5.121171549068,2632668.5025000093
revenue,2018-08-17,2018-08-17,1,linear_regression,31683.18,30155.821744245506,1527.3582557544942,4.82072271708362,2332823.241421411
revenue,2018-08-17,2018-08-17,1,sarima,31683.18,37248.53786354027,5565.357863540266,17.56565427946395,30973208.14926948
revenue,2018-08-17,2018-08-17,1,ensemble,31683.18,33702.17980389288,2018.9998038928825,6.3724657811901535,4076360.208119498
revenue,2018-08-18,2018-08-18,1,naive,24340.95,31683.18,7342.23,30.164106166768345,53908341.372899994
revenue,2018-08-18,2018-08-18,1,seasonal_naive,24340.95,25960.93,1619.9799999999996,6.6553688331802965,2624335.2003999986
revenue,2018-08-18,2018-08-18,1,linear_regression,24340.95,23627.037043478584,713.9129565214171,2.9329708023779557,509671.70948915073
revenue,2018-08-18,2018-08-18,1,sarima,24340.95,30273.822182125088,5932.872182125087,24.37403709438246,35198972.329433694
revenue,2018-08-18,2018-08-18,1,ensemble,24340.95,26950.429612801836,2609.479612801835,10.720533146002252,6809383.849628416
revenue,2018-08-19,2018-08-19,1,naive,25487.39,24340.95,1146.4399999999987,4.498067475720341,1314324.673599997
revenue,2018-08-19,2018-08-19,1,seasonal_naive,25487.39,31524.21,6036.82,23.685516641758927,36443195.7124
revenue,2018-08-19,2018-08-19,1,linear_regression,25487.39,25630.50344245536,143.1134424553602,0.5615068567450814,20481.457411423697
revenue,2018-08-19,2018-08-19,1,sarima,25487.39,29555.256717042095,4067.866717042096,15.96031102848152,16547539.627618838
revenue,2018-08-19,2018-08-19,1,ensemble,25487.39,27592.880079748727,2105.490079748728,8.2609089426133,4433088.475920305
revenue,2018-08-20,2018-08-20,1,naive,34479.5,25487.39,8992.11,26.0795835206427,80858042.2521
revenue,2018-08-20,2018-08-20,1,seasonal_naive,34479.5,38561.21,4081.709999999999,11.83807769834249,16660356.524099993
revenue,2018-08-20,2018-08-20,1,linear_regression,34479.5,37277.23926342691,2797.7392634269127,8.114210656845119,7827344.986120564
revenue,2018-08-20,2018-08-20,1,sarima,34479.5,36316.546353312406,1837.0463533124057,5.32793791473892,3374739.304218408
revenue,2018-08-20,2018-08-20,1,ensemble,34479.5,36796.89280836966,2317.392808369659,6.721074285792019,5370309.428283416
revenue,2018-08-21,2018-08-21,1,naive,26323.06,34479.5,8156.439999999999,30.98591121245022,66527513.47359998
revenue,2018-08-21,2018-08-21,1,seasonal_naive,26323.06,44030.95,17707.889999999996,67.27139625864164,313569368.2520999
revenue,2018-08-21,2018-08-21,1,linear_regression,26323.06,36294.07089514067,9971.01089514067,37.87937608750909,99421058.27101393
revenue,2018-08-21,2018-08-21,1,sarima,26323.06,35617.83975413068,9294.779754130675,35.31040750631072,86392930.6777975
revenue,2018-08-21,2018-08-21,1,ensemble,26323.06,35955.95532463567,9632.895324635672,36.5948917969099,92792672.3353878
revenue,2018-08-22,2018-08-22,1,naive,20297.13,26323.06,6025.93,29.688581587643178,36311832.3649
revenue,2018-08-22,2018-08-22,1,seasonal_naive,20297.13,45405.14,25108.01,123.70226726635735,630412166.1600999
revenue,2018-08-22,2018-08-22,1,linear_regression,20297.13,35363.965897698006,15066.835897698005,74.23136126978545,227009543.96816126
revenue,2018-08-22,2018-08-22,1,sarima,20297.13,31067.443614364947,10770.313614364946,53.06323413391423,115999655.35177492
revenue,2018-08-22,2018-08-22,1,ensemble,20297.13,33215.704756031475,12918.574756031474,63.64729770184984,166889573.72717366
orders,2018-05-25,2018-05-25,1,naive,103.0,114.0,11.0,10.679611650485437,121.0
orders,2018-05-25,2018-05-25,1,seasonal_naive,103.0,236.0,133.0,129.126213592233,17689.0
orders,2018-05-25,2018-05-25,1,linear_regression,103.0,225.74680306905356,122.74680306905356,119.17165346510053,15066.777663673016
orders,2018-05-25,2018-05-25,1,sarima,103.0,163.45059573072592,60.45059573072592,58.68989876769508,3654.274524199659
orders,2018-05-25,2018-05-25,1,ensemble,103.0,194.59869939988974,91.59869939988974,88.93077611639781,8390.32173175136
orders,2018-05-25,2018-05-31,7,naive,133.0,114.0,19.0,14.285714285714286,361.0
orders,2018-05-25,2018-05-31,7,seasonal_naive,133.0,114.0,19.0,14.285714285714286,361.0
orders,2018-05-25,2018-05-31,7,linear_regression,133.0,252.18698493890292,119.18698493890292,89.61427439015259,14205.537378826273
orders,2018-05-25,2018-05-31,7,sarima,133.0,240.28775404692607,107.28775404692607,80.66748424580908,11510.6621684337
orders,2018-05-25,2018-05-31,7,ensemble,133.0,246.2373694929145,113.2373694929145,85.14087931798082,12822.701849674842
orders,2018-05-26,2018-05-26,1,naive,99.0,103.0,4.0,4.040404040404041,16.0
orders,2018-05-26,2018-05-26,1,seasonal_naive,99.0,138.0,39.0,39.39393939393939,1521.0
orders,2018-05-26,2018-05-26,1,linear_regression,99.0,176.40664961637054,77.40664961637054,78.18853496603084,5991.789404831558
orders,2018-05-26,2018-05-26,1,sarima,99.0,105.68887631863414,6.688876318634144,6.756440725893074,44.741066405984654
orders,2018-05-26,2018-05-26,1,ensemble,99.0,141.04776296750234,42.04776296750234,42.47248784596196,1768.014370571261
orders,2018-05-26,2018-06-01,7,naive,184.0,103.0,81.0,44.02173913043478,6561.0
orders,2018-05-26,2018-06-01,7,seasonal_naive,184.0,103.0,81.0,44.02173913043478,6561.0
orders,2018-05-26,2018-06-01,7,linear_regression,184.0,215.63512361466553,31.63512361466553,17.193001964492137,1000.7810461151687
orders,2018-05-26,2018-06-01,7,sarima,184.0,214.311805555495,30.311805555495,16.473807367116848,918.8055560341375
orders,2018-05-26,2018-06-01,7,ensemble,184.0,214.97346458508025,30.97346458508025,16.833404665804483,959.3555084032205
orders,2018-05-27,2018-05-27,1,naive,100.0,99.0,1.0,1.0,1.0
orders,2018-05-27,2018-05-27,1,seasonal_naive,100.0,160.0,60.0,60.0,3600.0
orders,2018-05-27,2018-05-27,1,linear_regression,100.0,197.57033248081893,97.57033248081893,97.57033248081895,9519.96978041755
orders,2018-05-27,2018-05-27,1,sarima,100.0,140.06649599603563,40.06649599603563,40.06649599603563,1605.324101400339
orders,2018-05-27,2018-05-27,1,ensemble,100.0,168.8184142384273,68.8184142384273,68.8184142384273,4735.974138291773
orders,2018-05-27,2018-06-02,7,naive,142.0,99.0,43.0,30.281690140845072,1849.0
orders,2018-05-27,2018-06-02,7,seasonal_naive,142.0,99.0,43.0,30.281690140845072,1849.0
orders,2018-05-27,2018-06-02,7,linear_regression,142.0,170.37652742256392,28.376527422563925,19.983470015890084,805.2273085635225
orders,2018-05-27,2018-06-02,7,sarima,142.0,171.4883213477072,29.4883213477072,20.766423484300844,869.5610959056442
orders,2018-05-27,2018-06-02,7,ensemble,142.0,170.93242438513556,28.932424385135562,20.374946750095468,837.085180801587
orders,2018-05-28,2018-05-28,1,naive,142.0,100.0,42.0,29.577464788732396,1764.0
orders,2018-05-28,2018-05-28,1,seasonal_naive,142.0,201.0,59.0,41.54929577464789,3481.0
orders,2018-05-28,2018-05-28,1,linear_regression,142.0,266.5856777493591,124.58567774935909,87.73639278123879,15521.59110026715
orders,2018-05-28,2018-05-28,1,sarima,142.0,198.70825922551597,56.708259225515974,39.9353938207859,3215.8266643883176
orders,2018-05-28,2018-05-28,1,ensemble,142.0,232.64696848743753,90.64696848743753,63.83589330101235,8216.872895962493
orders,2018-05-28,2018-06-03,7,naive,191.0,100.0,91.0,47.64397905759162,8281.0
orders,2018-05-28,2018-06-03,7,seasonal_naive,191.0,100.0,91.0,47.64397905759162,8281.0
orders,2018-05-28,2018-06-03,7,linear_regression,191.0,188.7064506962189,2.2935493037811057,1.2008111538120971,5.260368408874794
orders,2018-05-28,2018-06-03,7,sarima,191.0,184.59283088987087,6.407169110129132,3.354538801114729,41.051816005792936
orders,2018-05-28,2018-06-03,7,ensemble,191.0,186.64964079304488,4.350359206955119,2.277674977463413,18.925625229539172
orders,2018-05-29,2018-05-29,1,naive,149.0,142.0,7.0,4.697986577181208,49.0
orders,2018-05-29,2018-05-29,1,seasonal_naive,149.0,197.0,48.0,32.214765100671144,2304.0
orders,2018-05-29,2018-05-29,1,linear_regression,149.0,253.97647058823532,104.97647058823532,70.4540071061982,11020.059377162634
orders,2018-05-29,2018-05-29,1,sarima,149.0,181.40219217973694,32.40219217973694,21.74643770452144,1049.902058052606
orders,2018-05-29,2018-05-29,1,ensemble,149.0,217.68933138398614,68.68933138398614,46.10022240535983,4718.224245979064
orders,2018-05-29,2018-06-04,7,naive,225.0,142.0,83.0,36.888888888888886,6889.0
orders,2018-05-29,2018-06-04,7,seasonal_naive,225.0,142.0,83.0,36.888888888888886,6889.0
orders,2018-05-29,2018-06-04,7,linear_regression,225.0,254.46535947712417,29.465359477124167,13.095715323166296,868.207409116151
orders,2018-05-29,2018-06-04,7,sarima,225.0,243.14797259288306,18.147972592883065,8.065765596836918,329.3489092320349
orders,2018-05-29,2018-06-04,7,ensemble,225.0,248.80666603500362,23.806666035003616,10.580740460001609,566.7573477021948
orders,2018-05-30,2018-05-30,1,naive,140.0,149.0,9.0,6.428571428571429,81.0
orders,2018-05-30,2018-05-30,1,seasonal_naive,140.0,132.0,8.0,5.714285714285714,64.0
orders,2018-05-30,2018-05-30,1,linear_regression,140.0,254.47672634270953,114.47672634270953,81.76909024479251,13104.920874143605
orders,2018-05-30,2018-05-30,1,sarima,140.0,183.14857906211984,43.148579062119836,30.820413615799882,1861.7998750800064
orders,2018-05-30,2018-05-30,1,ensemble,140.0,218.81265270241468,78.81265270241468,56.2947519302962,6211.434225991432
orders,2018-05-30,2018-06-05,7,naive,197.0,149.0,48.0,24.365482233502537,2304.0
orders,2018-05-30,2018-06-05,7,seasonal_naive,197.0,149.0,48.0,24.365482233502537,2304.0
orders,2018-05-30,2018-06-05,7,linear_regression,197.0,243.43131571469016,46.43131571469016,23.569195794258963,2155.867078997233
orders,2018-05-30,2018-06-05,7,sarima,197.0,237.3527945771098,40.35279457710979,20.48365206959888,1628.3480301824213
orders,2018-05-30,2018-06-05,7,ensemble,197.0,240.39205514589997,43.392055145899974,22.02642393192892,1882.8704497848244
orders,2018-05-31,2018-05-31,1,naive,133.0,140.0,7.0,5.2631578947368425,49.0
orders,2018-05-31,2018-05-31,1,seasonal_naive,133.0,114.0,19.0,14.285714285714286,361.0
orders,2018-05-31,2018-05-31,1,linear_regression,133.0,233.02710997442495,100.02710997442495,75.20835336422928,10005.422729835702
orders,2018-05-31,2018-05-31,1,sarima,133.0,161.71342107785662,28.713421077856623,21.589038404403478,824.460549994301
orders,2018-05-31,2018-05-31,1,ensemble,133.0,197.37026552614077,64.37026552614077,48.398695884316375,4143.531083905867
orders,2018-05-31,2018-06-06,7,naive,227.0,140.0,87.0,38.32599118942731,7569.0
orders,2018-05-31,2018-06-06,7,seasonal_naive,227.0,140.0,87.0,38.32599118942731,7569.0
orders,2018-05-31,2018-06-06,7,linear_regression,227.0,243.12338732594534,16.123387325945345,7.102813799975923,259.96361886245495
orders,2018-05-31,2018-06-06,7,sarima,227.0,230.8621944375593,3.8621944375593102,1.7014072412155552,14.916545873514076
orders,2018-05-31,2018-06-06,7,ensemble,227.0,236.99279088175234,9.992790881752342,4.402110520595746,99.85586960643275
orders,2018-06-01,2018-06-01,1,naive,184.0,133.0,51.0,27.717391304347824,2601.0
orders,2018-06-01,2018-06-01,1,seasonal_naive,184.0,103.0,81.0,44.02173913043478,6561.0
orders,2018-06-01,2018-06-01,1,linear_regression,184.0,195.3882352941175,11.388235294117493,6.189258312020377,129.69190311418333
orders,2018-06-01,2018-06-01,1,sarima,184.0,152.0799233770435,31.920076622956486,17.347867729867655,1018.8912916154131
orders,2018-06-01,2018-06-01,1,ensemble,184.0,173.7340793355805,10.265920664419497,5.5793047089236385,105.38912708815523
orders,2018-06-01,2018-06-07,7,naive,223.0,133.0,90.0,40.35874439461883,8100.0
orders,2018-06-01,2018-06-07,7,seasonal_naive,223.0,133.0,90.0,40.35874439461883,8100.0
orders,2018-06-01,2018-06-07,7,linear_regression,223.0,222.32810457516322,0.6718954248367766,0.3012983967877922,0.45144346191659246
orders,2018-06-01,2018-06-07,7,sarima,223.0,214.89082837179063,8.109171628209367,3.636399833277743,65.75866449575575
orders,2018-06-01,2018-06-07,7,ensemble,223.0,218.6094664734769,4.390533526523086,1.968849115032774,19.276784647523247
orders,2018-06-02,2018-06-02,1,naive,142.0,184.0,42.0,29.577464788732396,1764.0
orders,2018-06-02,2018-06-02,1,seasonal_naive,142.0,99.0,43.0,30.281690140845072,1849.0
orders,2018-06-02,2018-06-02,1,linear_regression,142.0,152.61841432225287,10.618414322252875,7.477756564966813,112.75072271902498
orders,2018-06-02,2018-06-02,1,sarima,142.0,136.93442893716895,5.065571062831054,3.567303565373982,25.660010192591336
orders,2018-06-02,2018-06-02,1,ensemble,142.0,144.7764216297109,2.77642162971091,1.9552264997964155,7.7085170659265865
orders,2018-06-02,2018-06-08,7,naive,198.0,184.0,14.0,7.070707070707071,196.0
orders,2018-06-02,2018-06-08,7,seasonal_naive,198.0,184.0,14.0,7.070707070707071,196.0
orders,2018-06-02,2018-06-08,7,linear_regression,198.0,191.41420858198575,6.585791418014253,3.32615728182538,43.372648601590186
orders,2018-06-02,2018-06-08,7,sarima,198.0,217.5420278875868,19.542027887586812,9.869711054336774,381.8908539592207
orders,2018-06-02,2018-06-08,7,ensemble,198.0,204.47811823478628,6.47811823478628,3.271776886255697,41.9660158638705
orders,2018-06-03,2018-06-03,1,naive,191.0,142.0,49.0,25.654450261780106,2401.0
orders,2018-06-03,2018-06-03,1,seasonal_naive,191.0,100.0,91.0,47.64397905759162,8281.0
orders,2018-06-03,2018-06-03,1,linear_regression,191.0,174.51662404092127,16.483375959078728,8.630039769151166,271.70168300833456
orders,2018-06-03,2018-06-03,1,sarima,191.0,159.06828368367042,31.931716316329585,16.71817608184795,1019.6345069065491
orders,2018-06-03,2018-06-03,1,ensemble,191.0,166.79245386229584,24.207546137704156,12.674107925499559,586.0052900090755
orders,2018-06-03,2018-06-09,7,naive,172.0,142.0,30.0,17.441860465116278,900.0
orders,2018-06-03,2018-06-09,7,seasonal_naive,172.0,142.0,30.0,17.441860465116278,900.0
orders,2018-06-03,2018-06-09,7,linear_regression,172.0,148.82637112816218,23.17362887183782,13.473040041766174,537.0170750896755
orders,2018-06-03,2018-06-09,7,sarima,172.0,176.38282700121192,4.382827001211922,2.5481552332627455,19.20917252255229
orders,2018-06-03,2018-06-09,7,ensemble,172.0,162.60459906468705,9.39540093531295,5.462442404251715,88.27355873527944
orders,2018-06-04,2018-06-04,1,naive,225.0,191.0,34.0,15.11111111111111,1156.0
orders,2018-06-04,2018-06-04,1,seasonal_naive,225.0,142.0,83.0,36.888888888888886,6889.0
orders,2018-06-04,2018-06-04,1,linear_regression,225.0,244.27928388746656,19.279283887466562,8.568570616651806,371.6907872135278
orders,2018-06-04,2018-06-04,1,sarima,225.0,244.4096538897508,19.409653889750814,8.626512839889251,376.7346641199189
orders,2018-06-04,2018-06-04,1,ensemble,225.0,244.34446888860867,19.344468888608674,8.59754172827052,374.2084765823489
orders,2018-06-04,2018-06-10,7,naive,191.0,191.0,0.0,0.0,0.0
orders,2018-06-04,2018-06-10,7,seasonal_naive,191.0,191.0,0.0,0.0,0.0
orders,2018-06-04,2018-06-10,7,linear_regression,191.0,173.53662972435194,17.46337027564806,9.143125798768619,304.9693013843882
orders,2018-06-04,2018-06-10,7,sarima,191.0,202.86166990840917,11.86166990840917,6.210298381366057,140.6992130160596
orders,2018-06-04,2018-06-10,7,ensemble,191.0,188.19914981638055,2.8008501836194455,1.4664137087012803,7.844761751081082
orders,2018-06-05,2018-06-05,1,naive,197.0,225.0,28.0,14.213197969543147,784.0
orders,2018-06-05,2018-06-05,1,seasonal_naive,197.0,149.0,48.0,24.365482233502537,2304.0
orders,2018-06-05,2018-06-05,1,linear_regression,197.0,235.13708439897704,38.13708439897704,19.358926090851288,1454.4372064546978
orders,2018-06-05,2018-06-05,1,sarima,197.0,230.90595051679043,33.905950516790426,17.21114239430986,1149.613480447041
orders,2018-06-05,2018-06-05,1,ensemble,197.0,233.02151745788373,36.02151745788373,18.285034242580576,1297.5497199686224
orders,2018-06-05,2018-06-11,7,naive,294.0,225.0,69.0,23.46938775510204,4761.0
orders,2018-06-05,2018-06-11,7,seasonal_naive,294.0,225.0,69.0,23.46938775510204,4761.0
orders,2018-06-05,2018-06-11,7,linear_regression,294.0,239.96822961068483,54.03177038931517,18.378153193644614,2919.4322114036754
orders,2018-06-05,2018-06-11,7,sarima,294.0,262.8728405677074,31.127159432292615,10.587469194657352,968.9000543233631
orders,2018-06-05,2018-06-11,7,ensemble,294.0,251.4205350891961,42.57946491080389,14.482811194150983,1813.0108320903798
orders,2018-06-06,2018-06-06,1,naive,227.0,197.0,30.0,13.215859030837004,900.0
orders,2018-06-06,2018-06-06,1,seasonal_naive,227.0,140.0,87.0,38.32599118942731,7569.0
orders,2018-06-06,2018-06-06,1,linear_regression,227.0,237.14680306905234,10.14680306905234,4.469957299142,102.95761252212996
orders,2018-06-06,2018-06-06,1,sarima,227.0,219.57693249698764,7.423067503012362,3.2700737898732872,55.101931154278184
orders,2018-06-06,2018-06-06,1,ensemble,227.0,228.36186778302,1.3618677830199886,0.5999417546343562,1.8546838584277787
orders,2018-06-06,2018-06-12,7,naive,246.0,197.0,49.0,19.91869918699187,2401.0
orders,2018-06-06,2018-06-12,7,seasonal_naive,246.0,197.0,49.0,19.91869918699187,2401.0
orders,2018-06-06,2018-06-12,7,linear_regression,246.0,229.0928672918429,16.907132708157093,6.872818174047598,285.8511364112354
orders,2018-06-06,2018-06-12,7,sarima,246.0,253.23421688538292,7.234216885382921,2.94073857129387,52.33389394475937
orders,2018-06-06,2018-06-12,7,ensemble,246.0,241.16354208861293,4.836457911387072,1.9660398013768585,23.391325128618597
orders,2018-06-07,2018-06-07,1,naive,223.0,227.0,4.0,1.7937219730941705,16.0
orders,2018-06-07,2018-06-07,1,seasonal_naive,223.0,133.0,90.0,40.35874439461883,8100.0
orders,2018-06-07,2018-06-07,1,linear_regression,223.0,219.63580562659888,3.3641943734011193,1.5086073423323405,11.31780378202375
orders,2018-06-07,2018-06-07,1,sarima,223.0,219.27157830581277,3.728421694187233,1.6719379794561584,13.901128329685998
orders,2018-06-07,2018-06-07,1,ensemble,223.0,219.45369196620584,3.546308033794162,1.590272660894243,12.576300670553016
orders,2018-06-07,2018-06-13,7,naive,258.0,227.0,31.0,12.015503875968992,961.0
orders,2018-06-07,2018-06-13,7,seasonal_naive,258.0,227.0,31.0,12.015503875968992,961.0
orders,2018-06-07,2018-06-13,7,linear_regression,258.0,233.49792554703092,24.502074452969083,9.496928082546155,600.3516524988402
orders,2018-06-07,2018-06-13,7,sarima,258.0,256.0908158016901,1.9091841983099016,0.7399938753139154,3.644984303076222
orders,2018-06-07,2018-06-13,7,ensemble,258.0,244.7943706743605,13.205629325639507,5.118460978930042,174.38864588619012
orders,2018-06-08,2018-06-08,1,naive,198.0,223.0,25.0,12.626262626262626,625.0
orders,2018-06-08,2018-06-08,1,seasonal_naive,198.0,184.0,14.0,7.070707070707071,196.0
orders,2018-06-08,2018-06-08,1,linear_regression,198.0,188.45677749360598,9.543222506394017,4.819809346663645,91.0730958065453
orders,2018-06-08,2018-06-08,1,sarima,198.0,216.26386775295103,18.26386775295103,9.224175632803549,333.56886529728445
orders,2018-06-08,2018-06-08,1,ensemble,198.0,202.3603226232785,4.360322623278506,2.2021831430699526,19.012413379074353
orders,2018-06-08,2018-06-14,7,naive,212.0,223.0,11.0,5.188679245283019,121.0
orders,2018-06-08,2018-06-14,7,seasonal_naive,212.0,223.0,11.0,5.188679245283019,121.0
orders,2018-06-08,2018-06-14,7,linear_regression,212.0,216.223984086388,4.223984086387986,1.992445323767918,17.842041562058952
orders,2018-06-08,2018-06-14,7,sarima,212.0,244.79006701247658,32.790067012476584,15.467012741734237,1075.1884946827051
orders,2018-06-08,2018-06-14,7,ensemble,212.0,230.50702554943229,18.507025549432285,8.729729032751077,342.5099946873394
orders,2018-06-09,2018-06-09,1,naive,172.0,198.0,26.0,15.116279069767442,676.0
orders,2018-06-09,2018-06-09,1,seasonal_naive,172.0,142.0,30.0,17.441860465116278,900.0
orders,2018-06-09,2018-06-09,1,linear_regression,172.0,144.60204603580792,27.397953964192084,15.929043002437258,750.6478814239887
orders,2018-06-09,2018-06-09,1,sarima,172.0,164.89644763837174,7.10355236162826,4.129972303272244,50.460456154394436
orders,2018-06-09,2018-06-09,1,ensemble,172.0,154.74924683708983,17.250753162910172,10.029507652854752,297.5884846876553
orders,2018-06-09,2018-06-15,7,naive,185.0,198.0,13.0,7.027027027027027,169.0
orders,2018-06-09,2018-06-15,7,seasonal_naive,185.0,198.0,13.0,7.027027027027027,169.0
orders,2018-06-09,2018-06-15,7,linear_regression,185.0,185.3773231031566,0.37732310315661266,0.20395843413870954,0.14237272417573577
orders,2018-06-09,2018-06-15,7,sarima,185.0,233.8079803360103,48.8079803360103,26.382692073519085,2382.2189444803685
orders,2018-06-09,2018-06-15,7,ensemble,185.0,209.59265171958344,24.592651719583444,13.29332525382889,604.7985186007305
orders,2018-06-10,2018-06-10,1,naive,191.0,172.0,19.0,9.947643979057592,361.0
orders,2018-06-10,2018-06-10,1,seasonal_naive,191.0,191.0,0.0,0.0,0.0
orders,2018-06-10,2018-06-10,1,linear_regression,191.0,169.69360613810807,21.306393861891934,11.155180032404154,453.9624193980663
orders,2018-06-10,2018-06-10,1,sarima,191.0,192.20845991813516,1.208459918135162,0.6327015278194565,1.4603753737392426
orders,2018-06-10,2018-06-10,1,ensemble,191.0,180.95103302812163,10.048966971878372,5.2612392522923415,100.98173720190238
orders,2018-06-10,2018-06-16,7,naive,165.0,172.0,7.0,4.242424242424242,49.0
orders,2018-06-10,2018-06-16,7,seasonal_naive,165.0,172.0,7.0,4.242424242424242,49.0
orders,2018-06-10,2018-06-16,7,linear_regression,165.0,143.2942313157155,21.705768684284493,13.155011323808784,471.1403941756654
orders,2018-06-10,2018-06-16,7,sarima,165.0,192.33592871076735,27.335928710767348,16.56722952167718,747.2529984801546
orders,2018-06-10,2018-06-16,7,ensemble,165.0,167.8150800132414,2.8150800132414133,1.7061090989341898,7.924675480951276
orders,2018-06-11,2018-06-11,1,naive,294.0,191.0,103.0,35.034013605442176,10609.0
orders,2018-06-11,2018-06-11,1,seasonal_naive,294.0,225.0,69.0,23.46938775510204,4761.0
orders,2018-06-11,2018-06-11,1,linear_regression,294.0,237.20102301790138,56.79897698209862,19.319379925883883,3226.123786212969
orders,2018-06-11,2018-06-11,1,sarima,294.0,255.14398616073186,38.856013839268144,13.216331237846308,1509.7898114773975
