static,max_z,multi_0.05,multi_margin_0.05,uni_0.05,uni_margin_0.05,multi_0.1,multi_margin_0.1,uni_0.1,uni_margin_0.1,multi_0.15,multi_margin_0.15,uni_0.15,uni_margin_0.15,seed,feature,date,split,label,kind
False,2.5326754056582557,False,-0.10532078465622219,True,0.08115591820934687,False,-0.0461330642640746,True,0.16099269374411684,False,-0.024544855442353297,True,0.20420960728911652,0,weekday,2017-12-05,val,True,delivery_delay
False,0.3590803569521458,False,-0.19473456757198415,False,-0.07280756662469745,False,-0.1283312959946794,False,-0.012711856813130695,False,-0.11259993323688589,False,-0.007688080991591906,0,weekday,2017-12-06,val,False,
False,0.47977118055500395,False,-0.21058134259313382,False,-0.18087705628455614,False,-0.13928481808621468,False,-0.12049118743386789,False,-0.12872668179399877,False,-0.09112235173452354,0,weekday,2017-12-07,val,False,
False,0.5733681591424508,False,-0.17942133639083885,False,-0.10221178783166457,False,-0.11119394700085833,False,-0.03835298465361142,False,-0.10105223615187814,False,-0.03357523457532158,0,weekday,2017-12-08,val,False,
False,0.8311678678441571,False,-0.1497031571943941,False,-0.0031446649273996208,False,-0.08290194051393807,True,0.06389605128915232,False,-0.06935115015560156,True,0.06954983724452413,0,weekday,2017-12-09,val,False,
False,0.4611165747486043,False,-0.21772536301576106,False,-0.16576673229202438,False,-0.1465766726245471,False,-0.08280959004125771,False,-0.13313132351525925,False,-0.02294665704756188,0,weekday,2017-12-10,val,False,
False,1.6895100368144054,False,-0.11179016629711841,False,-0.03291969540837092,False,-0.04412459192328061,True,0.018217421633789033,False,-0.029600034260224672,True,0.026562294282835852,0,weekday,2017-12-11,val,False,
False,1.172693515124014,False,-0.17564972599605722,False,-0.13158557337914478,False,-0.11802051461740282,False,-0.027966288870141298,False,-0.09705518572355554,True,0.0010511662136378774,0,weekday,2017-12-12,val,False,
False,1.0412969651795243,False,-0.1937500911020263,False,-0.15223779251458852,False,-0.1389975965887354,False,-0.04914692109222479,False,-0.11183060992152205,False,-0.01513506270947701,0,weekday,2017-12-13,val,False,
False,1.7343987209973013,False,-0.09136558312349663,False,-0.03167057016125341,False,-0.034410616242503855,True,0.06750415091494888,False,-0.008300030537292835,True,0.11278047027189242,0,weekday,2017-12-14,val,False,
False,1.6539792402234086,False,-0.08011341969957753,False,-0.07646816094104258,False,-0.017780649414032235,True,0.00753041796686893,True,0.006063290664064247,True,0.0463179327144948,0,weekday,2017-12-15,val,False,
False,2.2938284022765774,False,-0.05389971239298785,True,0.02253571120883413,True,0.006774892234942764,True,0.12355136310676429,True,0.03211340449503769,True,0.13253037821845148,0,weekday,2017-12-16,val,False,
True,2.897140076224649,True,0.04991533557789052,True,0.0921856649340218,True,0.10960335867749249,True,0.18593290603484702,True,0.1390349718129789,True,0.20115389049074228,0,weekday,2017-12-17,val,True,joint_shift
False,1.4956006185855606,False,-0.11519030283289011,False,-0.029136193563896295,False,-0.04015109875610712,True,0.09987083275576092,False,-0.004111690128900669,True,0.11032504893661088,0,weekday,2017-12-18,val,False,
True,7.730629477184363,False,-0.015569873072057594,True,0.0553133264359994,True,0.05867248552469806,True,0.14684944639257513,True,0.09743425699761343,True,0.16608673025121268,0,weekday,2017-12-19,val,True,delivery_delay
False,2.557286239103395,False,-0.035136076252874626,True,0.06792159545082355,True,0.03736313373099487,True,0.11677214365154898,True,0.08551379666703318,True,0.19578377590367124,0,weekday,2017-12-20,val,True,joint_shift
False,1.8010656735850303,False,-0.09058858965774841,True,0.016022945503697095,False,-0.032375054951773063,True,0.0701151322855631,True,0.03076904297009958,True,0.14616857894178514,0,weekday,2017-12-21,val,False,
False,0.9829324208604168,False,-0.1463854293766781,False,-0.0018057425869482113,False,-0.06936043309728868,True,0.0598764840573468,False,-0.026770775283625647,True,0.07403839103485066,0,weekday,2017-12-22,val,False,
False,1.3309388843151009,False,-0.11372074940371629,False,-0.036871162280771475,False,-0.02743193105002778,True,0.09956199099358298,False,-0.0035066990814305865,True,0.11058622222601333,0,weekday,2017-12-23,val,False,
False,2.1228270007193957,False,-0.042112837494690525,True,0.06688850563359694,True,0.04109547896457144,True,0.14876600900031134,True,0.06306350673290517,True,0.15963922083864412,0,weekday,2017-12-24,val,False,
False,2.027636974002354,False,-0.03468939903224322,True,0.03357857807957543,True,0.031216326221901514,True,0.1550506639636744,True,0.060152143906386735,True,0.18038231824357165,0,weekday,2017-12-25,val,False,
False,1.875997873456961,False,-0.1342688152449109,False,-0.03171893349488175,False,-0.07776684199481859,False,-0.012484820799081753,False,-0.03537500687417877,True,0.0409901059887654,0,weekday,2017-12-26,val,False,
True,3.9669041027201963,False,-0.01778792339472468,True,0.17891717378462357,True,0.04797450994736174,True,0.256449679079476,True,0.08733124560150585,True,0.2720646047925973,0,weekday,2017-12-27,val,True,delivery_delay
False,1.103518919735027,False,-0.16754005858358395,False,-0.10702264799876027,False,-0.1492526049615474,False,-0.060333669811144186,False,-0.07706375552831657,False,-0.005528773184017788,0,weekday,2017-12-28,val,False,
False,0.7017246924617502,False,-0.18427231638642416,False,-0.1380936071747767,False,-0.16153709221791346,False,-0.10205875195979769,False,-0.09053700653593966,False,-0.05411390352594031,0,weekday,2017-12-29,val,False,
False,0.6021951076321629,False,-0.19502594241783688,False,-0.182855072069255,False,-0.17203536870259495,False,-0.13949857180280545,False,-0.10450660547242119,False,-0.08642077885508603,0,weekday,2017-12-30,val,False,
False,0.8414959244553958,False,-0.13416808305206968,False,-0.09896414260185593,False,-0.11521647476511682,False,-0.001955259046631075,False,-0.048797198134073405,True,0.03964135259062063,0,weekday,2017-12-31,val,False,
False,2.067439605275482,False,-0.03958130543998006,True,0.002054237592859498,False,-0.02063599074541611,True,0.121586257102127,True,0.04688745767679825,True,0.13132263783216147,0,weekday,2018-01-01,test,False,
False,1.4853321380845441,False,-0.11930041964742771,False,-0.06770403696611815,False,-0.09293549754898606,False,-0.0382818660995613,False,-0.04854145740715571,False,-0.017020370750266522,0,weekday,2018-01-02,test,False,
False,0.5638736549482609,False,-0.18559357199932752,False,-0.15135494617166367,False,-0.1558968710048378,False,-0.10241750556026841,False,-0.09961974383048489,False,-0.031205181879778388,0,weekday,2018-01-03,test,False,
False,0.8202997566780963,False,-0.15643680300996105,False,-0.13224147372698514,False,-0.12688911197266978,False,-0.0780482705768647,False,-0.07207863363560857,False,-0.021387469955839955,0,weekday,2018-01-04,test,False,
False,0.4243940419777407,False,-0.19366044852366865,False,-0.1769405093942879,False,-0.16074813359688972,False,-0.13722523767185313,False,-0.10857418518389278,False,-0.06812176419423688,0,weekday,2018-01-05,test,False,
False,0.7849302945569993,False,-0.12887738132004056,False,-0.08036155631644004,False,-0.09664651200285301,False,-0.03501345842965753,False,-0.04990505682790991,True,0.0029829811740946788,0,weekday,2018-01-06,test,False,
True,2.781387809040083,False,-8.507328307538753e-05,True,0.07484603492054087,True,0.03057529102242995,True,0.13885850529318466,True,0.07788034184164538,True,0.21048081210827052,0,weekday,2018-01-07,test,False,
False,1.0253630924812258,False,-0.10247971965458375,False,-0.090721835726433,False,-0.08385330517988215,False,-0.0402561777076087,False,-0.03895870541982843,False,-0.014532465642942416,0,weekday,2018-01-08,test,False,
False,2.067074058741831,False,-0.11257850905978839,True,0.0138999924160077,False,-0.08779152928144629,True,0.034193130777246616,False,-0.04149642924953201,True,0.058273145524417314,0,weekday,2018-01-09,test,False,
False,1.3519826221171931,False,-0.17559890421079388,False,-0.11842362990226707,False,-0.14534185003655836,False,-0.0292023910144128,False,-0.10161515043798736,True,0.04345912438879873,0,weekday,2018-01-10,test,False,
False,1.1307167758495658,False,-0.1637338199731565,False,-0.11991473294961086,False,-0.13118709387067462,False,-0.09678925534093985,False,-0.08345512466033611,False,-0.03177706326260965,0,weekday,2018-01-11,test,True,satisfaction_drop
False,0.850979190210999,False,-0.20272788158432836,False,-0.17874546870635677,False,-0.17442748051640916,False,-0.15817068263076905,False,-0.13034817782089986,False,-0.08986483653680194,0,weekday,2018-01-12,test,False,
False,0.4934308048870968,False,-0.16896179237473008,False,-0.14006092157141237,False,-0.1439247560045953,False,-0.08977592833702885,False,-0.10032170427505571,False,-0.05778136899193287,0,weekday,2018-01-13,test,False,
False,1.6378266514875535,False,-0.031675070373318515,True,0.0084111406829388,False,-0.010709845546240104,True,0.059228848434520476,True,0.03326713737519926,True,0.08905816836385083,0,weekday,2018-01-14,test,False,
False,1.446649242037917,False,-0.08546479857113048,False,-0.07419162726115291,False,-0.0745202530736801,False,-0.03831385351166394,False,-0.0444090151247864,False,-0.008378859726044685,0,weekday,2018-01-15,test,False,
False,2.420433595664937,False,-0.011143591027428346,True,0.10974034820028933,True,0.01094523597172814,True,0.13741240467729487,True,0.026776259962592586,True,0.15605507255836304,0,weekday,2018-01-16,test,False,
False,1.5283979942006238,False,-0.09192854950110452,False,-0.002536045444570867,False,-0.07443878432057793,True,0.04904333787103765,False,-0.058941239343593854,True,0.09579272208165857,0,weekday,2018-01-17,test,False,
False,1.4948600004771302,False,-0.054343424899858994,False,-0.003245853621682615,False,-0.03287399644151634,True,0.03406335483056788,False,-0.018779605350893624,True,0.07015938181510462,0,weekday,2018-01-18,test,False,
False,1.0031663397644024,False,-0.1398964365068633,False,-0.07455339478591583,False,-0.12240151002795424,False,-0.039012189469021075,False,-0.11080902396186204,False,-0.016817279651237804,0,weekday,2018-01-19,test,False,
False,0.68756011973707,False,-0.15393419319816742,False,-0.12639593827688278,False,-0.13708955471988576,False,-0.09240698335304487,False,-0.12417524658626916,False,-0.06827323643620109,0,weekday,2018-01-20,test,True,order_drop
False,1.886734346394512,False,-0.10521722715360576,False,-0.02623618362891733,False,-0.0882503788138746,True,0.00775277129492058,False,-0.07549310000639392,True,0.03184673789482706,0,weekday,2018-01-21,test,False,
False,2.2125499876875425,False,-0.04855564474193108,True,0.06929363791089904,False,-0.030995047656919184,True,0.10323454843269986,False,-0.017776890132571777,True,0.12728197290439103,0,weekday,2018-01-22,test,False,
False,0.9466001871335861,False,-0.13325814631044935,False,-0.09460862691338223,False,-0.11627592550712956,False,-0.0518087822316986,False,-0.09996085290310192,False,-0.02933591512529332,0,weekday,2018-01-23,test,False,
False,0.6501729658546379,False,-0.1739801986381027,False,-0.1633801365814499,False,-0.1543636721905977,False,-0.12540886364453335,False,-0.13209562674288716,False,-0.09746474294095803,0,weekday,2018-01-24,test,True,delivery_delay
False,1.0991453632884551,False,-0.09684783365351307,False,-0.08821505923222783,False,-0.08410271624710736,False,-0.05336759962985127,False,-0.06583936856618672,False,-0.030993379428505885,0,weekday,2018-01-25,test,False,
